X,SigmoidX,Y
-64.31,-0.5,-0.499416
-64.3,-0.5,-0.499389
-64.29,-0.5,-0.499359
-64.28,-0.5,-0.499329
-64.27,-0.5,-0.499298
-64.26,-0.5,-0.499279
-64.25,-0.5,-0.499238
-64.24,-0.5,-0.499204
-64.23,-0.5,-0.499176
-64.22,-0.5,-0.499146
-64.21,-0.5,-0.499114
-64.2,-0.5,-0.49908
-64.19,-0.5,-0.499051
-64.18,-0.5,-0.49902
-64.17,-0.5,-0.498984
-64.16,-0.5,-0.498952
-64.15,-0.5,-0.498922
-64.14,-0.5,-0.498888
-64.13,-0.5,-0.498859
-64.12,-0.5,-0.498823
-64.11,-0.5,-0.498792
-64.1,-0.5,-0.498758
-64.09,-0.5,-0.498728
-64.08,-0.5,-0.498693
-64.07,-0.5,-0.49866
-64.06,-0.5,-0.498625
-64.05,-0.5,-0.4986
-64.04,-0.5,-0.498568
-64.03,-0.5,-0.498531
-64.02,-0.5,-0.498504
-64.01,-0.5,-0.498464
-64,-0.5,-0.498431
-63.99,-0.5,-0.498402
-63.98,-0.5,-0.498366
-63.97,-0.5,-0.498337
-63.96,-0.5,-0.498299
-63.95,-0.5,-0.498269
-63.94,-0.5,-0.498235
-63.93,-0.5,-0.498205
-63.92,-0.5,-0.498174
-63.91,-0.5,-0.498143
-63.9,-0.5,-0.498099
-63.89,-0.5,-0.498078
-63.88,-0.5,-0.498043
-63.87,-0.5,-0.498018
-63.86,-0.5,-0.497979
-63.85,-0.5,-0.497949
-63.84,-0.5,-0.497918
-63.83,-0.5,-0.49789
-63.82,-0.5,-0.497855
-63.81,-0.5,-0.497826
-63.8,-0.5,-0.497796
-63.79,-0.5,-0.497768
-63.78,-0.5,-0.497731
-63.77,-0.5,-0.497705
-63.76,-0.5,-0.497673
-63.75,-0.5,-0.497656
-63.74,-0.5,-0.497613
-63.73,-0.5,-0.497587
-63.72,-0.5,-0.497557
-63.71,-0.5,-0.497544
-63.7,-0.5,-0.497503
-63.69,-0.5,-0.497473
-63.68,-0.5,-0.497449
-63.67,-0.5,-0.497422
-63.66,-0.5,-0.497394
-63.65,-0.5,-0.497366
-63.64,-0.5,-0.497341
-63.63,-0.5,-0.497313
-63.62,-0.5,-0.497288
-63.61,-0.5,-0.497267
-63.6,-0.5,-0.497236
-63.59,-0.5,-0.497211
-63.58,-0.5,-0.497189
-63.57,-0.5,-0.49717
-63.56,-0.5,-0.497142
-63.55,-0.5,-0.49712
-63.54,-0.5,-0.497085
-63.53,-0.5,-0.497072
-63.52,-0.5,-0.497051
-63.51,-0.5,-0.497031
-63.5,-0.5,-0.497007
-63.49,-0.5,-0.496985
-63.48,-0.5,-0.496963
